crash_date,crash_time,borough,zip_code,latitude,longitude,location,on_street_name,cross_street_name,off_street_name,number_of_persons_injured,number_of_persons_killed,number_of_pedestrians_injured,number_of_pedestrians_killed,number_of_cyclist_injured,number_of_cyclist_killed,number_of_motorist_injured,number_of_motorist_killed,contributing_factor_vehicle_1,contributing_factor_vehicle_2,contributing_factor_vehicle_3,contributing_factor_vehicle_4,contributing_factor_vehicle_5,collision_id,vehicle_type_code1,vehicle_type_code2,vehicle_type_code_3,vehicle_type_code_4,vehicle_type_code_5
2023-07-07,08:15,BRONX,10419,40.875309,-73.91425,POINT (-73.91425 40.875309),JEROME AVENUE,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Passing or Lane Usage Improper,Pavement Slippery,,,4004006,Bus,Station Wagon/Sport Utility Vehicle,,,
2023-08-30,17:15,BRONX,11219,40.561841,-73.907994,POINT (-73.907994 40.561841),ATLANTIC AVENUE,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Passing or Lane Usage Improper,,,,4002886,Sedan,Sedan,,,
2023-03-15,15:45,BRONX,11270,40.769099,-73.953441,POINT (-73.953441 40.769099),,LINDEN BOULEVARD,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,Failure to Yield Right-of-Way,,,,4003585,Sedan,Van,,,
2023-12-30,05:15,BROOKLYN,10087,40.829094,-73.991885,POINT (-73.991885 40.829094),BROADWAY,NORTHERN BOULEVARD,,2,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4002710,Sedan,Unknown,,,
2023-10-21,06:00,BROOKLYN,10476,40.512054,-74.155011,POINT (-74.155011 40.512054),BOSTON ROAD,,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4003484,,,,,
2023-07-30,02:15,BRONX,10972,,,,,BROADWAY,PARKING LOT,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Pavement Slippery,,,,4004864,Station Wagon/Sport Utility Vehicle,Sedan,,,
2023-08-03,10:30,,,,,,ATLANTIC AVENUE,BROADWAY,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Following Too Closely,,,,4004970,Motorcycle,Box Truck,Unknown,,
2023-09-28,03:45,QUEENS,11003,40.555081,-74.133119,POINT (-74.133119 40.555081),BOSTON ROAD,,,1,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Backing Unsafely,Backing Unsafely,,,4001884,Bus,TAXI,Box Truck,,
2023-11-29,09:00,BROOKLYN,10953,,,,BOSTON ROAD,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Turning Improperly,,,,4003614,TAXI,Pick-up Truck,,,
2023-10-09,08:30,MANHATTAN,10153,40.650807,-74.179329,POINT (-74.179329 40.650807),JEROME AVENUE,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Failure to Yield Right-of-Way,,,,4000389,Station Wagon/Sport Utility Vehicle,Van,,,
2023-07-19,01:30,MANHATTAN,10124,40.670502,-73.893523,POINT (-73.893523 40.670502),BELT PARKWAY,,,1,1,0,0,0,0,0,0,Unsafe Speed,Following Too Closely,,,,4002494,Sedan,Bike,E-Bike,,
2023-06-07,03:15,BROOKLYN,11655,40.620284,-73.874489,POINT (-73.874489 40.620284),BOSTON ROAD,FLATBUSH AVENUE,,1,0,0,0,0,0,0,0,Pavement Slippery,,,,,4004760,Station Wagon/Sport Utility Vehicle,Sedan,Unknown,,
2023-10-03,04:30,BROOKLYN,11549,40.768844,-73.995383,POINT (-73.995383 40.768844),ATLANTIC AVENUE,BOSTON ROAD,,0,0,0,0,0,0,0,0,Pavement Slippery,,,,,4003908,Sedan,Van,,,
2023-01-22,07:30,BROOKLYN,11052,,,,JEROME AVENUE,,,4,0,1,0,0,0,0,0,,Driver Inattention/Distraction,,,,4000845,Bus,Motorcycle,,,
2023-12-17,13:30,MANHATTAN,,40.773073,-74.145012,POINT (-74.145012 40.773073),GRAND CONCOURSE,CANAL STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Following Too Closely,,,,4000542,Sedan,Pick-up Truck,,,
2023-01-09,07:15,BRONX,11260,,,,GRAND CONCOURSE,CANAL STREET,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,,Backing Unsafely,,,4000091,Sedan,Sedan,,,
2023-10-09,11:45,QUEENS,10816,40.816181,-73.908832,POINT (-73.908832 40.816181),JEROME AVENUE,BOSTON ROAD,PARKING LOT,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4004062,Sedan,Station Wagon/Sport Utility Vehicle,,,
2023-12-03,21:30,QUEENS,10431,40.53374,-73.753107,POINT (-73.753107 40.53374),CANAL STREET,GRAND CONCOURSE,PARKING LOT,0,0,0,0,0,0,0,0,Unsafe Speed,Following Too Closely,,,,4001979,E-Bike,,,,
2023-07-09,04:45,BRONX,11196,40.861091,-74.050486,POINT (-74.050486 40.861091),QUEENS BOULEVARD,CANAL STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4004203,Station Wagon/Sport Utility Vehicle,Sedan,,,
2023-06-01,01:15,BRONX,10481,40.878244,-73.730332,POINT (-73.730332 40.878244),JEROME AVENUE,QUEENS BOULEVARD,,1,0,1,0,0,0,0,0,Following Too Closely,Pavement Slippery,,,,4004174,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2023-04-26,11:45,MANHATTAN,11489,40.839038,-73.950021,POINT (-73.950021 40.839038),JEROME AVENUE,BELT PARKWAY,,2,0,1,0,0,0,0,0,Driver Inattention/Distraction,Turning Improperly,Passing or Lane Usage Improper,,,4004443,Sedan,Station Wagon/Sport Utility Vehicle,,,
2023-06-08,02:00,MANHATTAN,10492,40.686747,-73.932042,POINT (-73.932042 40.686747),BROADWAY,QUEENS BOULEVARD,,1,0,2,0,0,0,0,0,Traffic Control Disregarded,Failure to Yield Right-of-Way,,,,4002529,Sedan,Station Wagon/Sport Utility Vehicle,,,
2023-09-07,19:15,BRONX,10226,40.550142,-74.175332,POINT (-74.175332 40.550142),NORTHERN BOULEVARD,LINDEN BOULEVARD,PARKING LOT,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Backing Unsafely,Driver Inattention/Distraction,,,4001676,TAXI,Motorcycle,Van,,
2023-05-21,18:15,STATEN ISLAND,10792,,,,GRAND CONCOURSE,,,0,1,0,0,0,0,0,1,Following Too Closely,Driver Inattention/Distraction,,,,4001048,Box Truck,Bike,,,
2023-11-30,07:45,STATEN ISLAND,11369,,,,ATLANTIC AVENUE,CANAL STREET,,1,0,0,0,0,0,0,0,Unsafe Speed,Driver Inattention/Distraction,,,,4001960,Station Wagon/Sport Utility Vehicle,Pick-up Truck,,,
2023-12-20,15:45,BRONX,10180,40.850249,-73.743447,POINT (-73.743447 40.850249),BOSTON ROAD,,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4002530,Station Wagon/Sport Utility Vehicle,Bike,,,
2023-10-08,18:00,MANHATTAN,10356,40.507494,-73.782727,POINT (-73.782727 40.507494),,HYLAN BOULEVARD,,2,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Driver Inattention/Distraction,,,,4003932,Sedan,Station Wagon/Sport Utility Vehicle,,,
2023-08-16,16:00,BROOKLYN,10190,40.547137,-73.818281,POINT (-73.818281 40.547137),LINDEN BOULEVARD,LINDEN BOULEVARD,,1,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Following Too Closely,Traffic Control Disregarded,,,4000237,Box Truck,Sedan,,,
2023-10-16,06:15,MANHATTAN,10234,40.657943,-73.800928,POINT (-73.800928 40.657943),GRAND CONCOURSE,HYLAN BOULEVARD,,1,0,2,0,0,0,0,0,Failure to Yield Right-of-Way,Turning Improperly,,,,4000106,Bike,Bike,,,
2023-10-26,06:00,BRONX,11457,40.853402,-73.809776,POINT (-73.809776 40.853402),GRAND CONCOURSE,,PARKING LOT,1,0,0,0,0,0,0,0,Driver Inattention/Distraction,Failure to Yield Right-of-Way,,,,4003914,,TAXI,,,
2023-08-04,19:45,,,,,,QUEENS BOULEVARD,HYLAN BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unsafe Speed,,,,4001133,Station Wagon/Sport Utility Vehicle,TAXI,,,
2023-09-11,15:45,MANHATTAN,11550,40.873247,-73.775676,POINT (-73.775676 40.873247),NORTHERN BOULEVARD,BROADWAY,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unknown,,,,4001805,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2023-05-27,11:30,MANHATTAN,11533,40.819018,-74.220788,POINT (-74.220788 40.819018),LINDEN BOULEVARD,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Backing Unsafely,,,,4004228,Pick-up Truck,TAXI,,,
2023-12-05,23:15,MANHATTAN,,40.719703,-73.864681,POINT (-73.864681 40.719703),ATLANTIC AVENUE,JEROME AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Pavement Slippery,,,,4000163,Motorcycle,Pick-up Truck,Bus,,
2023-03-13,20:30,,,,,,BOSTON ROAD,,,1,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4004406,Sedan,Van,Station Wagon/Sport Utility Vehicle,,
2023-04-15,15:00,MANHATTAN,10487,40.823638,-73.703703,POINT (-73.703703 40.823638),QUEENS BOULEVARD,FLATBUSH AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unsafe Speed,,,,4004806,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2023-12-08,01:30,BROOKLYN,10431,40.801588,-74.162405,POINT (-74.162405 40.801588),FLATBUSH AVENUE,HYLAN BOULEVARD,,2,0,0,0,0,0,0,0,Driver Inattention/Distraction,Failure to Yield Right-of-Way,Unsafe Speed,,,4003491,Motorcycle,Sedan,,,
2023-03-16,20:15,MANHATTAN,10923,40.501864,-74.115643,POINT (-74.115643 40.501864),CANAL STREET,ATLANTIC AVENUE,,2,0,1,0,0,0,0,0,Driver Inattention/Distraction,Traffic Control Disregarded,,,,4003603,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2023-01-26,05:30,MANHATTAN,10734,40.711946,-74.01029,POINT (-74.01029 40.711946),BROADWAY,QUEENS BOULEVARD,PARKING LOT,1,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4004390,Sedan,Van,,,
2023-06-14,04:30,MANHATTAN,10796,40.90307,-73.953615,POINT (-73.953615 40.90307),CANAL STREET,,,0,0,0,0,0,0,0,0,Backing Unsafely,Passing or Lane Usage Improper,,,,4003795,Pick-up Truck,Sedan,E-Bike,,
2023-10-28,15:00,BROOKLYN,11313,40.567669,-73.885739,POINT (-73.885739 40.567669),BELT PARKWAY,QUEENS BOULEVARD,,1,0,0,0,0,0,0,0,Unsafe Speed,Passing or Lane Usage Improper,,,,4002001,Station Wagon/Sport Utility Vehicle,Pick-up Truck,,,
2023-09-29,20:45,MANHATTAN,10211,40.619258,-74.047752,POINT (-74.047752 40.619258),BROADWAY,QUEENS BOULEVARD,,3,0,0,0,0,0,0,0,Turning Improperly,,,,,4001811,Box Truck,,Unknown,,
2023-05-10,11:45,QUEENS,11095,40.557158,-73.85459,POINT (-73.85459 40.557158),ATLANTIC AVENUE,,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,,,,,4003253,Station Wagon/Sport Utility Vehicle,,,,
2023-07-09,13:30,BRONX,10279,40.668455,-73.988081,POINT (-73.988081 40.668455),ATLANTIC AVENUE,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,,Unspecified,,,4004775,Pick-up Truck,Station Wagon/Sport Utility Vehicle,,,
2023-10-28,06:00,,,,,,,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,,,,,4001428,Station Wagon/Sport Utility Vehicle,Bus,Box Truck,,
2023-07-13,05:00,STATEN ISLAND,11550,40.805482,-73.737326,POINT (-73.737326 40.805482),CANAL STREET,BELT PARKWAY,,1,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Failure to Yield Right-of-Way,,,,4003771,,Station Wagon/Sport Utility Vehicle,,,
2023-10-29,22:00,MANHATTAN,10706,,,,HYLAN BOULEVARD,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4002922,Sedan,Station Wagon/Sport Utility Vehicle,,,
2023-06-20,00:15,,,,,,BELT PARKWAY,ATLANTIC AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unsafe Speed,,,,4003545,TAXI,Station Wagon/Sport Utility Vehicle,Box Truck,,
2023-01-03,12:30,MANHATTAN,11364,40.757779,-73.991197,POINT (-73.991197 40.757779),HYLAN BOULEVARD,NORTHERN BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4004553,Station Wagon/Sport Utility Vehicle,Unknown,,,
2023-11-24,11:30,STATEN ISLAND,11609,40.724985,-74.247916,POINT (-74.247916 40.724985),JEROME AVENUE,BELT PARKWAY,,3,0,0,0,0,0,0,0,Unspecified,Traffic Control Disregarded,,,,4004745,Motorcycle,Station Wagon/Sport Utility Vehicle,,,
2023-04-28,02:00,QUEENS,10242,40.769149,-74.038858,POINT (-74.038858 40.769149),QUEENS BOULEVARD,,,0,0,0,0,0,0,0,0,Turning Improperly,Traffic Control Disregarded,,,,4002943,Bus,Sedan,,,
2023-11-13,19:00,BRONX,10742,40.885688,-73.930792,POINT (-73.930792 40.885688),GRAND CONCOURSE,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,4001452,Pick-up Truck,,,,
2023-04-06,02:00,BROOKLYN,10167,,,,JEROME AVENUE,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4000593,Station Wagon/Sport Utility Vehicle,TAXI,Van,,
2023-09-28,01:00,STATEN ISLAND,10969,40.726666,-73.86771,POINT (-73.86771 40.726666),CANAL STREET,,,0,0,0,0,0,0,0,0,Unsafe Speed,,,,,4002725,Sedan,,,,
2023-08-06,22:30,BRONX,11309,40.685527,-74.059939,POINT (-74.059939 40.685527),QUEENS BOULEVARD,ATLANTIC AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Driver Inattention/Distraction,,,,4000041,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Unknown,,
2023-10-22,03:00,STATEN ISLAND,10202,40.752698,-73.925311,POINT (-73.925311 40.752698),GRAND CONCOURSE,ATLANTIC AVENUE,,3,0,0,0,0,0,0,0,Traffic Control Disregarded,Driver Inattention/Distraction,,,,4000560,Pick-up Truck,Station Wagon/Sport Utility Vehicle,,,
2023-06-04,04:00,BRONX,11464,40.824406,-73.841507,POINT (-73.841507 40.824406),,,,0,0,0,0,0,0,0,0,Following Too Closely,,,,,4003066,Motorcycle,,,,
2023-09-10,11:30,QUEENS,10604,40.783376,-74.094558,POINT (-74.094558 40.783376),,,,0,0,0,0,0,0,0,0,Unsafe Speed,Failure to Yield Right-of-Way,,,,4003179,,Sedan,Unknown,,
2023-02-05,19:00,MANHATTAN,10832,40.733137,-73.797887,POINT (-73.797887 40.733137),BOSTON ROAD,,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4000243,Sedan,,,,
2023-08-31,02:15,QUEENS,10752,40.910506,-74.105908,POINT (-74.105908 40.910506),BROADWAY,,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unknown,Failure to Yield Right-of-Way,,,4001339,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,TAXI,,
2023-08-11,18:45,BROOKLYN,11526,40.84039,-74.241027,POINT (-74.241027 40.84039),BELT PARKWAY,,,2,0,0,0,1,0,0,0,Unspecified,,,,,4004071,Bus,Sedan,,,
2023-04-01,00:15,BROOKLYN,,40.793796,-73.723635,POINT (-73.723635 40.793796),NORTHERN BOULEVARD,ATLANTIC AVENUE,,1,0,0,0,0,0,0,0,Unsafe Speed,Driver Inattention/Distraction,,,,4003094,,Sedan,,,
2023-10-13,17:45,BROOKLYN,,40.572124,-73.859793,POINT (-73.859793 40.572124),BOSTON ROAD,GRAND CONCOURSE,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,Unsafe Speed,,,,4003966,Sedan,Motorcycle,Motorcycle,,
2023-01-02,21:15,BROOKLYN,10379,40.739679,-74.116353,POINT (-74.116353 40.739679),BROADWAY,,,0,0,0,0,0,0,0,0,,,,,,4001442,Sedan,TAXI,Bike,,
2023-11-10,12:15,MANHATTAN,11295,,,,HYLAN BOULEVARD,GRAND CONCOURSE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,4000261,Sedan,,,,
2023-08-31,22:30,QUEENS,11539,40.79318,-74.202109,POINT (-74.202109 40.79318),HYLAN BOULEVARD,ATLANTIC AVENUE,,3,0,0,0,0,0,0,0,Traffic Control Disregarded,,,,,4003185,Sedan,,,,
2023-06-19,22:15,QUEENS,10947,40.506642,-73.838557,POINT (-73.838557 40.506642),LINDEN BOULEVARD,HYLAN BOULEVARD,,0,0,0,0,0,0,0,0,Following Too Closely,Passing or Lane Usage Improper,,,,4001689,Bus,Pick-up Truck,Unknown,,
2023-04-24,07:30,QUEENS,11074,40.714195,-73.84091,POINT (-73.84091 40.714195),,CANAL STREET,,0,0,0,0,0,0,0,0,Unsafe Speed,Driver Inattention/Distraction,,,,4001725,Sedan,Pick-up Truck,,,
2023-08-12,11:15,MANHATTAN,11288,40.782889,-74.12442,POINT (-74.12442 40.782889),BELT PARKWAY,BOSTON ROAD,,0,0,0,0,0,0,0,0,Unspecified,Driver Inattention/Distraction,,,,4001203,E-Bike,Station Wagon/Sport Utility Vehicle,Motorcycle,,
2023-09-30,20:30,BROOKLYN,11675,40.803889,-74.129811,POINT (-74.129811 40.803889),BROADWAY,CANAL STREET,,0,0,0,0,0,0,0,0,Unknown,Unspecified,,,,4000834,Station Wagon/Sport Utility Vehicle,Sedan,,,
2023-02-13,07:00,MANHATTAN,11104,40.739425,-73.898723,POINT (-73.898723 40.739425),GRAND CONCOURSE,,,2,0,0,0,0,0,0,0,Following Too Closely,Unsafe Speed,,,,4001866,Sedan,Sedan,,,
2023-08-15,04:00,MANHATTAN,10168,40.799387,-73.724668,POINT (-73.724668 40.799387),GRAND CONCOURSE,,,1,0,0,0,1,0,0,0,Unspecified,Backing Unsafely,,,,4002496,Station Wagon/Sport Utility Vehicle,,,,
2023-07-02,21:15,BROOKLYN,10683,40.826003,-73.90143,POINT (-73.90143 40.826003),NORTHERN BOULEVARD,,,0,0,0,0,0,0,0,0,Unsafe Speed,,Driver Inattention/Distraction,,,4003961,Sedan,Bike,,,
2023-06-10,18:45,STATEN ISLAND,10102,40.8301,-73.736523,POINT (-73.736523 40.8301),CANAL STREET,BROADWAY,,0,0,0,0,0,0,0,0,Unspecified,Driver Inattention/Distraction,,,,4002010,Sedan,Bike,,,
2023-08-31,14:30,QUEENS,10328,40.768222,-74.227923,POINT (-74.227923 40.768222),JEROME AVENUE,,,0,1,0,0,0,0,0,0,Traffic Control Disregarded,Driver Inattention/Distraction,Passing or Lane Usage Improper,,,4002897,Van,Bike,,,
2023-09-30,19:30,BRONX,11389,40.85602,-74.237285,POINT (-74.237285 40.85602),FLATBUSH AVENUE,JEROME AVENUE,,1,0,0,0,0,0,0,0,Unspecified,Failure to Yield Right-of-Way,Unknown,,,4000340,Bike,Station Wagon/Sport Utility Vehicle,,,
2023-09-16,10:00,MANHATTAN,,40.534879,-73.722112,POINT (-73.722112 40.534879),CANAL STREET,QUEENS BOULEVARD,,1,0,1,0,0,0,0,0,Unspecified,,,,,4004420,Sedan,Station Wagon/Sport Utility Vehicle,,,
2023-04-16,07:00,BROOKLYN,10761,40.558678,-73.906656,POINT (-73.906656 40.558678),NORTHERN BOULEVARD,ATLANTIC AVENUE,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Driver Inattention/Distraction,,,,4001601,,Sedan,,,
2023-07-27,20:00,BROOKLYN,,40.61253,-73.737536,POINT (-73.737536 40.61253),HYLAN BOULEVARD,,PARKING LOT,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Following Too Closely,,,,4002796,TAXI,Station Wagon/Sport Utility Vehicle,,,
2023-01-24,07:15,QUEENS,11318,40.919137,-74.191247,POINT (-74.191247 40.919137),LINDEN BOULEVARD,,,0,0,0,0,0,0,0,0,Unknown,,,,,4003139,Station Wagon/Sport Utility Vehicle,,Sedan,,
2023-09-08,20:45,QUEENS,10300,40.680958,-74.156957,POINT (-74.156957 40.680958),BOSTON ROAD,QUEENS BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Passing or Lane Usage Improper,,,,4004790,Sedan,Unknown,,,
2023-01-18,13:00,QUEENS,,40.79878,-73.991577,POINT (-73.991577 40.79878),FLATBUSH AVENUE,BELT PARKWAY,,1,1,0,0,0,1,1,0,Failure to Yield Right-of-Way,Following Too Closely,,,,4000480,TAXI,Van,,,
2023-08-07,01:00,QUEENS,,40.635795,-73.925054,POINT (-73.925054 40.635795),FLATBUSH AVENUE,,,1,0,0,0,0,0,1,0,Following Too Closely,,,,,4002948,Pick-up Truck,Station Wagon/Sport Utility Vehicle,,,
2023-03-14,11:15,MANHATTAN,11652,40.851481,-73.726078,POINT (-73.726078 40.851481),ATLANTIC AVENUE,HYLAN BOULEVARD,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4004260,E-Bike,,,,
2023-08-26,15:15,BRONX,11488,40.615827,-73.963512,POINT (-73.963512 40.615827),GRAND CONCOURSE,BROADWAY,,1,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unsafe Speed,Driver Inattention/Distraction,,,4004073,TAXI,Station Wagon/Sport Utility Vehicle,,,
2023-09-16,15:00,BRONX,10031,40.86454,-73.747952,POINT (-73.747952 40.86454),BELT PARKWAY,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,4003543,Bike,Bike,,,
2023-03-17,05:15,STATEN ISLAND,10436,,,,QUEENS BOULEVARD,,,0,0,0,0,0,0,0,0,Unspecified,,,,,4004531,Box Truck,Sedan,,,
2023-09-04,13:30,,,,,,,,,2,0,0,0,0,0,0,0,Following Too Closely,Failure to Yield Right-of-Way,,,,4004734,TAXI,,,,
2023-12-02,01:30,QUEENS,10067,40.555185,-73.826051,POINT (-73.826051 40.555185),,,,0,0,0,0,0,0,0,0,Unspecified,,,,,4003184,Sedan,Bike,Motorcycle,,
2023-06-09,05:45,STATEN ISLAND,10868,40.536845,-73.92362,POINT (-73.92362 40.536845),FLATBUSH AVENUE,JEROME AVENUE,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,,,,,4000799,Box Truck,Motorcycle,,,
2023-01-02,18:30,MANHATTAN,11313,40.855704,-74.068496,POINT (-74.068496 40.855704),GRAND CONCOURSE,BROADWAY,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unsafe Speed,,,,4001766,,Pick-up Truck,,,
2023-09-22,09:30,BROOKLYN,10879,40.687883,-73.746788,POINT (-73.746788 40.687883),BROADWAY,QUEENS BOULEVARD,,2,0,0,0,0,0,1,0,Driver Inattention/Distraction,Failure to Yield Right-of-Way,,,,4004566,Station Wagon/Sport Utility Vehicle,,,,
2023-03-23,03:30,MANHATTAN,10763,40.909976,-73.808655,POINT (-73.808655 40.909976),ATLANTIC AVENUE,LINDEN BOULEVARD,,2,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,,,,,4002453,Van,Sedan,,,
2023-12-03,03:30,BRONX,10233,,,,HYLAN BOULEVARD,BROADWAY,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,4003917,Sedan,,,,
2023-10-14,22:15,MANHATTAN,11446,40.749725,-73.952948,POINT (-73.952948 40.749725),,GRAND CONCOURSE,,1,0,0,0,0,0,0,0,Traffic Control Disregarded,Failure to Yield Right-of-Way,Driver Inattention/Distraction,,,4004108,Sedan,,,,
2023-01-05,10:00,QUEENS,10617,40.75126,-74.166943,POINT (-74.166943 40.75126),ATLANTIC AVENUE,QUEENS BOULEVARD,,3,0,1,0,1,0,0,0,Driver Inattention/Distraction,Traffic Control Disregarded,Failure to Yield Right-of-Way,,,4004137,Station Wagon/Sport Utility Vehicle,Box Truck,,,
2023-03-27,00:15,QUEENS,11573,40.544173,-73.730074,POINT (-73.730074 40.544173),HYLAN BOULEVARD,,,0,0,0,0,0,0,0,0,Turning Improperly,Driver Inattention/Distraction,,,,4004773,Station Wagon/Sport Utility Vehicle,Sedan,,,
2023-06-06,21:00,BROOKLYN,,40.719864,-74.10119,POINT (-74.10119 40.719864),LINDEN BOULEVARD,GRAND CONCOURSE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4003841,Station Wagon/Sport Utility Vehicle,Sedan,,,
2023-04-11,21:15,BRONX,10262,40.797732,-73.941625,POINT (-73.941625 40.797732),HYLAN BOULEVARD,GRAND CONCOURSE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Turning Improperly,,,,4001271,,Station Wagon/Sport Utility Vehicle,,,
2023-04-03,14:30,BROOKLYN,10847,40.627725,-73.954933,POINT (-73.954933 40.627725),BELT PARKWAY,GRAND CONCOURSE,,0,1,0,0,0,0,0,0,Backing Unsafely,,,,,4003552,Sedan,Pick-up Truck,,,
2023-08-22,00:00,BROOKLYN,,40.915357,-73.732718,POINT (-73.732718 40.915357),HYLAN BOULEVARD,BOSTON ROAD,,0,0,0,0,0,0,0,0,Following Too Closely,,Pavement Slippery,,,4004594,Sedan,,,,
2023-06-13,06:45,BROOKLYN,10532,40.628012,-74.14065,POINT (-74.14065 40.628012),JEROME AVENUE,,,1,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4003235,Bike,Sedan,Pick-up Truck,,
2023-03-19,05:30,STATEN ISLAND,,40.687275,-74.18507,POINT (-74.18507 40.687275),BROADWAY,HYLAN BOULEVARD,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4004278,Sedan,Box Truck,,,
2023-06-19,23:45,,,,,,QUEENS BOULEVARD,,,0,0,0,0,0,0,0,0,Following Too Closely,Driver Inattention/Distraction,,,,4000347,Sedan,Sedan,Sedan,,
2023-06-14,02:00,STATEN ISLAND,10856,40.811333,-73.985554,POINT (-73.985554 40.811333),NORTHERN BOULEVARD,JEROME AVENUE,,1,0,1,0,0,0,0,0,Turning Improperly,Driver Inattention/Distraction,,,,4004052,Pick-up Truck,Station Wagon/Sport Utility Vehicle,,,
2023-09-29,06:00,MANHATTAN,,,,,NORTHERN BOULEVARD,FLATBUSH AVENUE,,0,0,0,0,0,0,0,0,,Failure to Yield Right-of-Way,,,,4004718,Motorcycle,TAXI,,,
2023-08-29,19:00,MANHATTAN,11316,,,,CANAL STREET,QUEENS BOULEVARD,,4,0,0,0,0,0,0,0,Traffic Control Disregarded,Driver Inattention/Distraction,,,,4002562,TAXI,Station Wagon/Sport Utility Vehicle,Motorcycle,,
2023-10-31,14:45,QUEENS,,40.520392,-73.951562,POINT (-73.951562 40.520392),LINDEN BOULEVARD,BELT PARKWAY,,2,0,0,0,0,0,0,0,Traffic Control Disregarded,Passing or Lane Usage Improper,,,,4004683,Bike,Station Wagon/Sport Utility Vehicle,,,
2023-06-26,21:15,BRONX,,40.747818,-73.779743,POINT (-73.779743 40.747818),JEROME AVENUE,HYLAN BOULEVARD,,0,0,0,0,0,0,0,0,Turning Improperly,,,,,4001423,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
